id,created,recaptcha_score,salarymx,salaryusd,extramx,extrausd,variation,english_num,english_label,age,experience,seniority,country,city,profile,edutype,orgtype,emptype,remote,gender,education,act_dba,act_req,act_arq,act_bi,act_cap,act_dsc,act_spi,act_cons,act_dir,act_doc,act_techwrite,act_devops,act_erp,act_deng,act_techsales,act_prog,act_front,act_pm,act_infosec,act_soporte,act_test,act_uxd,act_ventas,lang_bash,lang_csharp,lang_clang,lang_cobol,lang_dart,lang_delphi,lang_elixir,lang_assm,lang_go,lang_groovy,lang_java,lang_js,lang_kotlin,lang_objc,lang_perl,lang_php,lang_plsql,lang_python,lang_rlang,lang_ruby,lang_rust,lang_scala,lang_swift,lang_vbnet,front_angular,front_phonegap,front_electron,front_flutter,front_ionic,front_ntscript,front_qt,front_react,front_unity,front_vue,front_xamarin,db_dynamo,db_cosmos,db_cassandra,db_elastic,db_firebasert,db_firestore,db_DB2,db_sqlserver,db_mongoDB,db_mysql,db_neo4j,db_oracle,db_pgsql,db_redis,db_sap,dsc_alteryx,dsc_azureml,dsc_dataiku,dsc_domino,dsc_h2o,dsc_watson,dsc_knime,dsc_rapidminer,dsc_sas,dsc_tf,infra_ansible,infra_chef,infra_docker,infra_k8s,infra_oshift,infra_ostack,infra_puppet,infra_terraform,infra_vmware,cert_agile,cert_android,cert_awsdev,cert_awsarch,cert_ba,cert_cisco,cert_cobit,cert_entarch,cert_cgeit,cert_gcloudarch,cert_gdata,cert_gweb,cert_itilint,cert_itilpra,cert_java,cert_linux,cert_msass,cert_msexp,cert_oracle,cert_pmp,cert_sap,cert_scrum,cert_infosec,cert_sixsigma,cert_testing2,cert_testing1,ben_equity,ben_car,ben_family,ben_edu,ben_bonus,ben_housing,ben_parking,ben_gas,ben_gym,ben_flexhours,ben_homeoffice,ben_loan,ben_healthmajor,ben_healthminor,ben_lifeins,ben_cafeteria,ben_cellphone,ben_vouchers
826,2019-12-28 01:43:31.385582,,0,4000,0,0,2,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),42,21,21,Costa Rica,San Carlos,docente,escuela,uni,nomina,N,hombre,maestria,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,Y,,Y,,
827,2019-12-28 01:45:56.401263,,90000,4737,25000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,15,1,México,CDMX,godin,escuela,itservices,hibrido,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,
828,2019-12-28 01:57:48.183079,,67000,3526,250000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),27,4,3,México,CDMX,godin,escuela,corp,nomina,N,hombre,pasante,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,,,Y,Y,Y,Y,,Y,,Y,Y
829,2019-12-28 02:14:09.77472,,42000,2211,78000,0,17,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,6,1,México,CDMX,godin,trabajo,corp,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,Y
830,2019-12-28 02:17:38.075281,,0,7000,0,6000,200,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,8,1,Estados Unidos,San Francisco,godin,escuela,itservices,nomina,N,hombre,universidad,Y,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,Y,Y,,Y,,Y,,,
831,2019-12-28 02:18:40.58144,,120000,6316,0,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),53,36,25,México,Culiacán,directivo,escuela,isv,emprendedor,N,hombre,universidad,,Y,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,Y,,,,,,Y,,,,,Y,,Y,,Y,
832,2019-12-28 02:23:34.961027,,70000,3684,30000,0,15,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,14,1,México,Cdmx,godin,escuela,itservices,nomina,N,mujer,universidad,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,Y,,,
833,2019-12-28 02:25:00.093786,,10000,526,3200,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),32,4,1,México,cuautitlan,godin,escuela,itservices,nomina,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
834,2019-12-28 02:38:19.219228,,44000,2316,45000,0,15,1,Elemental: Sé lo básico para sobrevivir (ILR 1),31,6,1,México,CDMX,godin,escuela,startup,hibrido,Y,hombre,pasante,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,Y,Y,,,Y
835,2019-12-28 03:03:16.368136,,33000,1737,30000,0,30,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,8,3,México,Mérida,godin,escuela,itservices,nomina,Y,hombre,universidad,Y,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,,,,,
836,2019-12-28 03:16:31.591472,,28000,1474,150000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),23,2,1,México,Guadalajara,godin,cursos,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,,Y
837,2019-12-28 03:24:58.517414,,0,900,0,1200,100,1,Elemental: Sé lo básico para sobrevivir (ILR 1),25,1,1,Ecuador,Quito,godin,trabajo,startup,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,
838,2019-12-28 03:31:14.874033,,21000,1105,18000,0,20,1,Elemental: Sé lo básico para sobrevivir (ILR 1),30,6,4,México,Guadalajara,godin,escuela,corp,nomina,N,mujer,universidad,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,
839,2019-12-28 03:36:04.50476,,50000,2632,35000,0,4,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),52,31,12,México,Tampico,directivo,escuela,corp,nomina,N,hombre,universidad,,Y,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,Y,,Y,,Y,Y
840,2019-12-28 03:38:46.026024,,0,800,0,0,20,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,7,7,Argentina,Córdoba,otro,trabajo,isv,nomina,Y,hombre,universidad,,Y,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,Y,Y,Y,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,
841,2019-12-28 03:42:19.230569,,12000,632,4500,0,50,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),25,2,1,México,Playa del Carmen,godin,autodidacta,itservices,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,Y,,,Y,,Y,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,
842,2019-12-28 03:43:57.921293,,31200,1642,4000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),29,3,1,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,maestria,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,,,,,Y,Y,Y,Y,Y,,Y
843,2019-12-28 03:46:58.946618,,40000,2105,5000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),42,12,0,México,CDMX,godin,autodidacta,startup,nomina,N,hombre,prepa,,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,,Y,,,,,
844,2019-12-28 04:13:23.683473,,4500,237,5000,0,45,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),22,2,1,México,Veracruz,estudiante,escuela,startup,becario,N,hombre,pasante,,,Y,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,
845,2019-12-28 04:26:12.465048,,7000,368,3500,0,50,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),22,2,1,México,Mérida,godin,escuela,isv,hibrido,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,
846,2019-12-28 04:27:58.371539,,35000,1842,50000,0,29,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,9,1,México,CDMX,godin,escuela,startup,nomina,N,hombre,pasante,,,,,,,,Y,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,Y
847,2019-12-28 04:28:03.154333,,40000,2105,50000,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),35,10,10,México,CDMX,godin,escuela,itservices,hibrido,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,
848,2019-12-28 04:34:11.742165,,40000,2105,100000,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),33,13,8,México,CDMX,otro,bootcamp,itservices,hibrido,N,nb,universidad,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,Y,,,,,Y,,,,Y,,Y,Y,,Y,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,
849,2019-12-28 04:37:39.284099,,0,150,0,10,50,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,8,5,Colombia,Bucaramanga,independiente,autodidacta,freelance,freelance,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,Y,
850,2019-12-28 05:06:43.788131,,15000,789,50000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),34,14,1,México,Mérida,godin,escuela,corp,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,Y
851,2019-12-28 05:20:03.390171,,35000,1842,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),25,3,2,México,Cdmx,godin,autodidacta,uni,nomina,N,hombre,pasante,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
852,2019-12-28 06:00:22.517887,,60000,3158,100000,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),36,15,2,México,Cdmx,godin,escuela,corp,nomina,Y,hombre,maestria,,,Y,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y
853,2019-12-28 06:18:29.921247,,10000,526,0,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),23,1,0,México,Saltillo,godin,cursos,isv,honorarios,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
854,2019-12-28 06:23:42.50979,,30000,1579,0,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),35,12,10,México,Querétaro,godin,trabajo,itservices,nomina,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,Y,Y,,Y,
855,2019-12-28 06:39:28.326886,,150000,7895,0,0,45,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,14,10,México,Mérida,independiente,cursos,freelance,freelance,N,hombre,maestria,Y,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
856,2019-12-28 06:41:17.668438,,40000,2105,17500,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,6,2,México,Querétaro,godin,autodidacta,startup,hibrido,N,hombre,prepa,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,
857,2019-12-28 08:13:05.173153,,0,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),25,3,1,México,Morelia,godin,escuela,itservices,nomina,Y,hombre,universidad,Y,,Y,,,,,,,,,,Y,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,
858,2019-12-28 14:02:25.440438,,8000,421,4000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),22,1,1,México,Puerto Vallarta,godin,escuela,startup,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,2019-12-28 14:29:03.632849,,50000,2632,600000,0,7,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),34,13,5,México,CDMX,directivo,escuela,itservices,emprendedor,N,hombre,universidad,,,,,,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,Y,,Y,,,Y,,Y,Y,Y,Y,,Y,,Y,Y
860,2019-12-28 15:26:22.172857,,60000,3158,4000,0,4,1,Elemental: Sé lo básico para sobrevivir (ILR 1),49,31,5,México,CDMX,godin,trabajo,itservices,nomina,N,hombre,universidad,,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,Y
861,2019-12-28 15:35:52.399772,,37000,1947,13000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,8,1,México,Mérida,godin,autodidacta,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,
862,2019-12-28 15:46:51.41614,,32000,1684,16000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,7,2,México,CDMX,godin,trabajo,isv,hibrido,N,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,,,
863,2019-12-28 16:06:13.300744,,19000,1000,30000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),42,20,20,México,Veracruz,godin,escuela,gobierno,hibrido,N,hombre,posgrado,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,
864,2019-12-28 16:18:09.799147,,45000,2368,650000,0,45,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),25,4,4,México,Guadalajara,godin,escuela,isv,nomina,Y,hombre,universidad,Y,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y,Y,Y,Y,Y,Y,,,Y
865,2019-12-28 16:30:45.201772,,28000,1474,150000,0,15,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),44,25,18,México,Querétaro,otro,escuela,gobierno,nomina,N,hombre,pasante,,,Y,,,,,,Y,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,Y,,,,Y,,Y
866,2019-12-28 17:20:03.882967,,70000,3684,35000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,11,1,México,Aguascalientes,directivo,autodidacta,itservices,nomina,Y,hombre,maestria,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,,Y
867,2019-12-28 17:27:23.609346,,15000,789,0,0,1,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),24,4,1,México,Cdmx,godin,trabajo,startup,nomina,N,hombre,pasante,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
868,2019-12-28 17:28:33.661998,,7860,414,110730,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),28,2,2,México,Cordoba,godin,escuela,gobierno,nomina,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y
869,2019-12-28 17:35:15.584817,,0,500,0,7000,6,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),33,8,1,Colombia,Cartagena,godin,autodidacta,itservices,nomina,N,hombre,universidad,,,,,,,,,,,Y,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,
870,2019-12-28 18:19:30.851913,,135000,7105,200000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),36,16,4,México,CDMX,emprendedor,escuela,itservices,emprendedor,N,hombre,pasante,,,,,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,,,Y
871,2019-12-28 18:47:21.288148,,33000,1737,450000,0,10,5,Nativo o bilingue (ILR 5),32,10,10,México,Veracruz,godin,escuela,corp,nomina,Y,hombre,universidad,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,Y,Y,Y,Y
872,2019-12-28 19:10:53.603177,,69000,3632,12000,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),55,30,10,México,Puebla,emprendedor,autodidacta,itservices,emprendedor,N,hombre,posgrado,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y,,Y,,Y,Y,Y,Y,,,
873,2019-12-28 19:18:03.380917,,85000,4474,1000000,0,2,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),34,6,7,México,Tulancingo,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,Y,Y,,,,,,Y,,,Y,Y,Y,,,,Y,Y
874,2019-12-28 19:42:27.766811,,30000,1579,120000,0,30,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),26,8,1,México,CDMX,godin,escuela,itservices,nomina,N,hombre,pasante,,,Y,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,
